date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:57:04	888/888	---M-Z	200	added ('OK')	application/rss+xml	etag:%22a72f26ba02dee19df9414bf0708b7fc0%22	https://tunis-wp.ibthemespro.com/2023/10/12/top-10-toolkits-for-deep-learning-in-2020/feed/	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/2023/10/12/top-10-toolkits-for-deep-learning-in-2020/feed/index.html	(from https://tunis-wp.ibthemespro.com/2023/10/12/top-10-toolkits-for-deep-learning-in-2020/)
17:57:04	5976/5976	---M-Z	200	added ('OK')	application/json	date:Thu,%2025%20Apr%202024%2012:57:02%20GMT	https://tunis-wp.ibthemespro.com/wp-json/wp/v2/posts/1717	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-json/wp/v2/posts/1717.json	(from https://tunis-wp.ibthemespro.com/2023/10/12/top-10-toolkits-for-deep-learning-in-2020/)
17:57:05	2476/2476	---M-Z	200	added ('OK')	application/json	date:Thu,%2025%20Apr%202024%2012:57:03%20GMT	https://tunis-wp.ibthemespro.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftunis-wp.ibthemespro.com%2F2023%2F10%2F12%2Ftop-10-toolkits-for-deep-learning-in-2020%2F	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-json/oembed/1.0/embed86b4.json	(from https://tunis-wp.ibthemespro.com/2023/10/12/top-10-toolkits-for-deep-learning-in-2020/)
17:57:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Apr%202024%2012:57:04%20GMT	https://tunis-wp.ibthemespro.com/?p=1717	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/index6713.html	(from https://tunis-wp.ibthemespro.com/2023/10/12/top-10-toolkits-for-deep-learning-in-2020/)
17:57:05	2665/2665	---M-Z	200	added ('OK')	text/xml	date:Thu,%2025%20Apr%202024%2012:57:04%20GMT	https://tunis-wp.ibthemespro.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftunis-wp.ibthemespro.com%2F2023%2F10%2F12%2Ftop-10-toolkits-for-deep-learning-in-2020%2F&format=xml	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-json/oembed/1.0/embed13cb	(from https://tunis-wp.ibthemespro.com/2023/10/12/top-10-toolkits-for-deep-learning-in-2020/)
17:57:06	27703/27703	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Oct%202023%2007:59:10%20GMT	https://tunis-wp.ibthemespro.com/wp-content/uploads/2023/09/blog-post-2-730x390.jpg	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-content/uploads/2023/09/blog-post-2-730x390.jpg	(from https://tunis-wp.ibthemespro.com/2023/10/12/top-10-toolkits-for-deep-learning-in-2020/)
17:57:07	6004/6004	---M-Z	200	added ('OK')	application/json	date:Thu,%2025%20Apr%202024%2012:57:05%20GMT	https://tunis-wp.ibthemespro.com/wp-json/wp/v2/posts/1715	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-json/wp/v2/posts/1715.json	(from https://tunis-wp.ibthemespro.com/2023/10/12/everything-you-need-to-know-about-web-accessibility/)
17:57:07	918/918	---M-Z	200	added ('OK')	application/rss+xml	etag:%22a72f26ba02dee19df9414bf0708b7fc0%22	https://tunis-wp.ibthemespro.com/2023/10/12/everything-you-need-to-know-about-web-accessibility/feed/	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/2023/10/12/everything-you-need-to-know-about-web-accessibility/feed/index.html	(from https://tunis-wp.ibthemespro.com/2023/10/12/everything-you-need-to-know-about-web-accessibility/)
17:57:07	2526/2526	---M-Z	200	added ('OK')	application/json	date:Thu,%2025%20Apr%202024%2012:57:05%20GMT	https://tunis-wp.ibthemespro.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftunis-wp.ibthemespro.com%2F2023%2F10%2F12%2Feverything-you-need-to-know-about-web-accessibility%2F	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-json/oembed/1.0/embed55c4.json	(from https://tunis-wp.ibthemespro.com/2023/10/12/everything-you-need-to-know-about-web-accessibility/)
17:57:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Apr%202024%2012:57:06%20GMT	https://tunis-wp.ibthemespro.com/?p=1715	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/indexc5b3.html	(from https://tunis-wp.ibthemespro.com/2023/10/12/everything-you-need-to-know-about-web-accessibility/)
17:57:08	2715/2715	---M-Z	200	added ('OK')	text/xml	date:Thu,%2025%20Apr%202024%2012:57:06%20GMT	https://tunis-wp.ibthemespro.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftunis-wp.ibthemespro.com%2F2023%2F10%2F12%2Feverything-you-need-to-know-about-web-accessibility%2F&format=xml	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-json/oembed/1.0/embedd8c4	(from https://tunis-wp.ibthemespro.com/2023/10/12/everything-you-need-to-know-about-web-accessibility/)
17:57:08	41006/41006	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Oct%202023%2007:59:10%20GMT	https://tunis-wp.ibthemespro.com/wp-content/uploads/2023/09/blog-post-3-730x390.jpg	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-content/uploads/2023/09/blog-post-3-730x390.jpg	(from https://tunis-wp.ibthemespro.com/2023/10/12/everything-you-need-to-know-about-web-accessibility/)
17:57:09	5984/5984	---M-Z	200	added ('OK')	application/json	date:Thu,%2025%20Apr%202024%2012:57:07%20GMT	https://tunis-wp.ibthemespro.com/wp-json/wp/v2/posts/1713	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-json/wp/v2/posts/1713.json	(from https://tunis-wp.ibthemespro.com/2023/10/12/how-to-inject-humor-comedy-into-your-brand/)
17:57:09	898/898	---M-Z	200	added ('OK')	application/rss+xml	etag:%22a72f26ba02dee19df9414bf0708b7fc0%22	https://tunis-wp.ibthemespro.com/2023/10/12/how-to-inject-humor-comedy-into-your-brand/feed/	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/2023/10/12/how-to-inject-humor-comedy-into-your-brand/feed/index.html	(from https://tunis-wp.ibthemespro.com/2023/10/12/how-to-inject-humor-comedy-into-your-brand/)
17:57:09	2502/2502	---M-Z	200	added ('OK')	application/json	date:Thu,%2025%20Apr%202024%2012:57:08%20GMT	https://tunis-wp.ibthemespro.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftunis-wp.ibthemespro.com%2F2023%2F10%2F12%2Fhow-to-inject-humor-comedy-into-your-brand%2F	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-json/oembed/1.0/embed79c2.json	(from https://tunis-wp.ibthemespro.com/2023/10/12/how-to-inject-humor-comedy-into-your-brand/)
17:57:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Apr%202024%2012:57:08%20GMT	https://tunis-wp.ibthemespro.com/?p=1713	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/index0d4d.html	(from https://tunis-wp.ibthemespro.com/2023/10/12/how-to-inject-humor-comedy-into-your-brand/)
17:57:10	2688/2688	---M-Z	200	added ('OK')	text/xml	date:Thu,%2025%20Apr%202024%2012:57:08%20GMT	https://tunis-wp.ibthemespro.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftunis-wp.ibthemespro.com%2F2023%2F10%2F12%2Fhow-to-inject-humor-comedy-into-your-brand%2F&format=xml	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-json/oembed/1.0/embedbb4f	(from https://tunis-wp.ibthemespro.com/2023/10/12/how-to-inject-humor-comedy-into-your-brand/)
17:57:11	39403/39403	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Oct%202023%2007:59:10%20GMT	https://tunis-wp.ibthemespro.com/wp-content/uploads/2023/09/blog-post-4-730x390.jpg	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-content/uploads/2023/09/blog-post-4-730x390.jpg	(from https://tunis-wp.ibthemespro.com/2023/10/12/how-to-inject-humor-comedy-into-your-brand/)
17:57:11	5978/5978	---M-Z	200	added ('OK')	application/json	date:Thu,%2025%20Apr%202024%2012:57:10%20GMT	https://tunis-wp.ibthemespro.com/wp-json/wp/v2/posts/1711	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-json/wp/v2/posts/1711.json	(from https://tunis-wp.ibthemespro.com/2023/10/12/women-in-web-design-how-to-achieve-success/)
17:57:11	892/892	---M-Z	200	added ('OK')	application/rss+xml	etag:%22a72f26ba02dee19df9414bf0708b7fc0%22	https://tunis-wp.ibthemespro.com/2023/10/12/women-in-web-design-how-to-achieve-success/feed/	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/2023/10/12/women-in-web-design-how-to-achieve-success/feed/index.html	(from https://tunis-wp.ibthemespro.com/2023/10/12/women-in-web-design-how-to-achieve-success/)
17:57:12	2484/2484	---M-Z	200	added ('OK')	application/json	date:Thu,%2025%20Apr%202024%2012:57:10%20GMT	https://tunis-wp.ibthemespro.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftunis-wp.ibthemespro.com%2F2023%2F10%2F12%2Fwomen-in-web-design-how-to-achieve-success%2F	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-json/oembed/1.0/embedcbe9.json	(from https://tunis-wp.ibthemespro.com/2023/10/12/women-in-web-design-how-to-achieve-success/)
17:57:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Apr%202024%2012:57:10%20GMT	https://tunis-wp.ibthemespro.com/?p=1711	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/indexd900.html	(from https://tunis-wp.ibthemespro.com/2023/10/12/women-in-web-design-how-to-achieve-success/)
17:57:12	2673/2673	---M-Z	200	added ('OK')	text/xml	date:Thu,%2025%20Apr%202024%2012:57:11%20GMT	https://tunis-wp.ibthemespro.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftunis-wp.ibthemespro.com%2F2023%2F10%2F12%2Fwomen-in-web-design-how-to-achieve-success%2F&format=xml	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-json/oembed/1.0/embed62f6	(from https://tunis-wp.ibthemespro.com/2023/10/12/women-in-web-design-how-to-achieve-success/)
17:57:13	20027/20027	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Oct%202023%2007:59:10%20GMT	https://tunis-wp.ibthemespro.com/wp-content/uploads/2023/09/blog-post-5-730x390.jpg	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-content/uploads/2023/09/blog-post-5-730x390.jpg	(from https://tunis-wp.ibthemespro.com/2023/10/12/women-in-web-design-how-to-achieve-success/)
17:57:14	691/691	---M--	200	added ('Not%20Acceptable')	text/html	date:Thu,%2025%20Apr%202024%2012:57:12%20GMT	https://tunis-wp.ibthemespro.com/wp-json/wp/v2/users/1	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-json/wp/v2/users/1.html	(from https://tunis-wp.ibthemespro.com/author/bostami/)
17:57:15	47925/47925	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Apr%202024%2012:57:12%20GMT	https://tunis-wp.ibthemespro.com/2023/09/12/develop-bron-versus-topical-content-checking-up/	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/2023/09/12/develop-bron-versus-topical-content-checking-up/index.html	(from https://tunis-wp.ibthemespro.com/blog/page/2/)
17:57:15	37625/37625	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Apr%202024%2012:57:13%20GMT	https://tunis-wp.ibthemespro.com/author/bostami/page/2/	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/author/bostami/page/2/index.html	(from https://tunis-wp.ibthemespro.com/author/bostami/)
17:57:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Apr%202024%2012:57:12%20GMT	https://tunis-wp.ibthemespro.com/blog/page/1/	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/blog/page/1/index.html	(from https://tunis-wp.ibthemespro.com/blog/page/2/)
17:57:15	33939/33939	---MCZ	200	added ('OK')	application/rss+xml	etag:%22a72f26ba02dee19df9414bf0708b7fc0%22	https://tunis-wp.ibthemespro.com/author/bostami/feed/	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/author/bostami/feed/index.html	(from https://tunis-wp.ibthemespro.com/author/bostami/)
17:57:16	595/595	---M-Z	200	added ('OK')	application/json	date:Thu,%2025%20Apr%202024%2012:57:14%20GMT	https://tunis-wp.ibthemespro.com/wp-json/wp/v2/tags/13	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-json/wp/v2/tags/13.json	(from https://tunis-wp.ibthemespro.com/tag/app/)
17:57:16	15113/15113	---MCZ	200	added ('OK')	application/rss+xml	etag:%22a72f26ba02dee19df9414bf0708b7fc0%22	https://tunis-wp.ibthemespro.com/tag/app/feed/	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/tag/app/feed/index.html	(from https://tunis-wp.ibthemespro.com/tag/app/)
17:57:16	604/604	---M-Z	200	added ('OK')	application/json	date:Thu,%2025%20Apr%202024%2012:57:15%20GMT	https://tunis-wp.ibthemespro.com/wp-json/wp/v2/tags/17	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-json/wp/v2/tags/17.json	(from https://tunis-wp.ibthemespro.com/tag/design/)
17:57:17	10450/10450	---MCZ	200	added ('OK')	application/rss+xml	etag:%22a72f26ba02dee19df9414bf0708b7fc0%22	https://tunis-wp.ibthemespro.com/tag/design/feed/	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/tag/design/feed/index.html	(from https://tunis-wp.ibthemespro.com/tag/design/)
17:57:17	644/644	---M-Z	200	added ('OK')	application/json	date:Thu,%2025%20Apr%202024%2012:57:15%20GMT	https://tunis-wp.ibthemespro.com/wp-json/wp/v2/categories/6	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-json/wp/v2/categories/6.json	(from https://tunis-wp.ibthemespro.com/category/education/)
17:57:17	15232/15232	---MCZ	200	added ('OK')	application/rss+xml	etag:%22a72f26ba02dee19df9414bf0708b7fc0%22	https://tunis-wp.ibthemespro.com/category/education/feed/	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/category/education/feed/index.html	(from https://tunis-wp.ibthemespro.com/category/education/)
17:57:18	650/650	---M-Z	200	added ('OK')	application/json	date:Thu,%2025%20Apr%202024%2012:57:16%20GMT	https://tunis-wp.ibthemespro.com/wp-json/wp/v2/categories/7	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-json/wp/v2/categories/7.json	(from https://tunis-wp.ibthemespro.com/category/information/)
17:57:18	10567/10567	---MCZ	200	added ('OK')	application/rss+xml	etag:%22a72f26ba02dee19df9414bf0708b7fc0%22	https://tunis-wp.ibthemespro.com/category/information/feed/	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/category/information/feed/index.html	(from https://tunis-wp.ibthemespro.com/category/information/)
17:57:18	632/632	---M-Z	200	added ('OK')	application/json	date:Thu,%2025%20Apr%202024%2012:57:17%20GMT	https://tunis-wp.ibthemespro.com/wp-json/wp/v2/categories/8	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-json/wp/v2/categories/8.json	(from https://tunis-wp.ibthemespro.com/category/learn/)
17:57:19	15157/15157	---MCZ	200	added ('OK')	application/rss+xml	etag:%22a72f26ba02dee19df9414bf0708b7fc0%22	https://tunis-wp.ibthemespro.com/category/learn/feed/	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/category/learn/feed/index.html	(from https://tunis-wp.ibthemespro.com/category/learn/)
17:57:19	632/632	---M-Z	200	added ('OK')	application/json	date:Thu,%2025%20Apr%202024%2012:57:17%20GMT	https://tunis-wp.ibthemespro.com/wp-json/wp/v2/categories/9	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-json/wp/v2/categories/9.json	(from https://tunis-wp.ibthemespro.com/category/skill/)
17:57:19	5784/5784	---M-Z	200	added ('OK')	application/rss+xml	etag:%22a72f26ba02dee19df9414bf0708b7fc0%22	https://tunis-wp.ibthemespro.com/category/skill/feed/	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/category/skill/feed/index.html	(from https://tunis-wp.ibthemespro.com/category/skill/)
17:57:20	638/638	---M-Z	200	added ('OK')	application/json	date:Thu,%2025%20Apr%202024%2012:57:18%20GMT	https://tunis-wp.ibthemespro.com/wp-json/wp/v2/categories/10	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-json/wp/v2/categories/10.json	(from https://tunis-wp.ibthemespro.com/category/travel/)
17:57:20	1131/1131	---M-Z	200	added ('OK')	application/rss+xml	etag:%22a72f26ba02dee19df9414bf0708b7fc0%22	https://tunis-wp.ibthemespro.com/category/travel/feed/	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/category/travel/feed/index.html	(from https://tunis-wp.ibthemespro.com/category/travel/)
17:57:20	656/656	---M-Z	200	added ('OK')	application/json	date:Thu,%2025%20Apr%202024%2012:57:19%20GMT	https://tunis-wp.ibthemespro.com/wp-json/wp/v2/categories/1	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-json/wp/v2/categories/1.json	(from https://tunis-wp.ibthemespro.com/category/uncategorized/)
17:57:20	1152/1152	---M-Z	200	added ('OK')	application/rss+xml	etag:%22a72f26ba02dee19df9414bf0708b7fc0%22	https://tunis-wp.ibthemespro.com/category/uncategorized/feed/	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/category/uncategorized/feed/index.html	(from https://tunis-wp.ibthemespro.com/category/uncategorized/)
17:57:21	644/644	---M-Z	200	added ('OK')	application/json	date:Thu,%2025%20Apr%202024%2012:57:20%20GMT	https://tunis-wp.ibthemespro.com/wp-json/wp/v2/categories/2	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-json/wp/v2/categories/2.json	(from https://tunis-wp.ibthemespro.com/category/webdesign/)
17:57:21	1140/1140	---M-Z	200	added ('OK')	application/rss+xml	etag:%22a72f26ba02dee19df9414bf0708b7fc0%22	https://tunis-wp.ibthemespro.com/category/webdesign/feed/	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/category/webdesign/feed/index.html	(from https://tunis-wp.ibthemespro.com/category/webdesign/)
17:57:22	598/598	---M-Z	200	added ('OK')	application/json	date:Thu,%2025%20Apr%202024%2012:57:20%20GMT	https://tunis-wp.ibthemespro.com/wp-json/wp/v2/tags/24	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-json/wp/v2/tags/24.json	(from https://tunis-wp.ibthemespro.com/tag/best/)
17:57:22	5850/5850	---M-Z	200	added ('OK')	application/rss+xml	etag:%22a72f26ba02dee19df9414bf0708b7fc0%22	https://tunis-wp.ibthemespro.com/tag/best/feed/	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/tag/best/feed/index.html	(from https://tunis-wp.ibthemespro.com/tag/best/)
17:57:23	592/592	---M-Z	200	added ('OK')	application/json	date:Thu,%2025%20Apr%202024%2012:57:21%20GMT	https://tunis-wp.ibthemespro.com/wp-json/wp/v2/tags/25	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-json/wp/v2/tags/25.json	(from https://tunis-wp.ibthemespro.com/tag/it/)
17:57:23	5844/5844	---M-Z	200	added ('OK')	application/rss+xml	etag:%22a72f26ba02dee19df9414bf0708b7fc0%22	https://tunis-wp.ibthemespro.com/tag/it/feed/	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/tag/it/feed/index.html	(from https://tunis-wp.ibthemespro.com/tag/it/)
17:57:24	19856/19856	---MCZ	200	added ('OK')	application/rss+xml	etag:%22a72f26ba02dee19df9414bf0708b7fc0%22	https://tunis-wp.ibthemespro.com/tag/personal/feed/	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/tag/personal/feed/index.html	(from https://tunis-wp.ibthemespro.com/tag/personal/)
17:57:24	610/610	---M-Z	200	added ('OK')	application/json	date:Thu,%2025%20Apr%202024%2012:57:22%20GMT	https://tunis-wp.ibthemespro.com/wp-json/wp/v2/tags/26	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-json/wp/v2/tags/26.json	(from https://tunis-wp.ibthemespro.com/tag/personal/)
17:57:24	604/604	---M-Z	200	added ('OK')	application/json	date:Thu,%2025%20Apr%202024%2012:57:23%20GMT	https://tunis-wp.ibthemespro.com/wp-json/wp/v2/tags/27	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-json/wp/v2/tags/27.json	(from https://tunis-wp.ibthemespro.com/tag/resume/)
17:57:25	15178/15178	---MCZ	200	added ('OK')	application/rss+xml	etag:%22a72f26ba02dee19df9414bf0708b7fc0%22	https://tunis-wp.ibthemespro.com/tag/resume/feed/	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/tag/resume/feed/index.html	(from https://tunis-wp.ibthemespro.com/tag/resume/)
17:57:25	5994/5994	---M-Z	200	added ('OK')	application/json	date:Thu,%2025%20Apr%202024%2012:57:24%20GMT	https://tunis-wp.ibthemespro.com/wp-json/wp/v2/posts/1008	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-json/wp/v2/posts/1008.json	(from https://tunis-wp.ibthemespro.com/2023/09/12/develop-bron-versus-topical-content-checking-up/)
17:57:25	907/907	---M-Z	200	added ('OK')	application/rss+xml	etag:%22a72f26ba02dee19df9414bf0708b7fc0%22	https://tunis-wp.ibthemespro.com/2023/09/12/develop-bron-versus-topical-content-checking-up/feed/	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/2023/09/12/develop-bron-versus-topical-content-checking-up/feed/index.html	(from https://tunis-wp.ibthemespro.com/2023/09/12/develop-bron-versus-topical-content-checking-up/)
17:57:26	2509/2509	---M-Z	200	added ('OK')	application/json	date:Thu,%2025%20Apr%202024%2012:57:24%20GMT	https://tunis-wp.ibthemespro.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftunis-wp.ibthemespro.com%2F2023%2F09%2F12%2Fdevelop-bron-versus-topical-content-checking-up%2F	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-json/oembed/1.0/embed41e0.json	(from https://tunis-wp.ibthemespro.com/2023/09/12/develop-bron-versus-topical-content-checking-up/)
17:57:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Apr%202024%2012:57:25%20GMT	https://tunis-wp.ibthemespro.com/?p=1008	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/index4192.html	(from https://tunis-wp.ibthemespro.com/2023/09/12/develop-bron-versus-topical-content-checking-up/)
17:57:27	2698/2698	---M-Z	200	added ('OK')	text/xml	date:Thu,%2025%20Apr%202024%2012:57:25%20GMT	https://tunis-wp.ibthemespro.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftunis-wp.ibthemespro.com%2F2023%2F09%2F12%2Fdevelop-bron-versus-topical-content-checking-up%2F&format=xml	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-json/oembed/1.0/embedeb1e	(from https://tunis-wp.ibthemespro.com/2023/09/12/develop-bron-versus-topical-content-checking-up/)
